"Matrix","Nrow","Ncol","IBRDepth","IBRSpkSep","IBRLisSep"
"0010100110110101110011110",5,5,5,FALSE,FALSE
"0010100110110101110011111",5,5,5,FALSE,FALSE
"0010100110110101110111101",5,5,5,FALSE,FALSE
"0010100110110101110111110",5,5,5,FALSE,FALSE
"0010100110110101110111111",5,5,5,FALSE,FALSE
"0010100110110111101111100",5,5,5,FALSE,FALSE
"0010100110110111101111101",5,5,7,FALSE,FALSE
"0010100110110111110011100",5,5,5,FALSE,FALSE
"0010100110110111110011101",5,5,5,FALSE,FALSE
"0010100110110111110011110",5,5,5,FALSE,FALSE
"0010100110110111110011111",5,5,5,FALSE,FALSE
"0010100110110111110111101",5,5,4,FALSE,FALSE
"0010100110110111110111110",5,5,4,FALSE,FALSE
"0010100110110111110111111",5,5,5,FALSE,FALSE
"0010100111001111101011100",5,5,4,FALSE,FALSE
"0010100111001111101011101",5,5,4,FALSE,FALSE
"0010100111001111101111100",5,5,3,FALSE,FALSE
"0010100111001111101111101",5,5,3,FALSE,FALSE
"0010100111010001001010100",5,5,4,FALSE,TRUE
"0010100111010001001010101",5,5,3,FALSE,TRUE
"0010100111010001001110100",5,5,4,TRUE,FALSE
"0010100111010001001110101",5,5,5,FALSE,TRUE
"0010100111010001101011100",5,5,5,FALSE,TRUE
"0010100111010001101011101",5,5,4,FALSE,TRUE
"0010100111010001101111100",5,5,3,FALSE,TRUE
"0010100111010001101111101",5,5,3,FALSE,FALSE
"0010100111010011001010100",5,5,7,TRUE,TRUE
"0010100111010011001010101",5,5,5,FALSE,FALSE
"0010100111010011001110100",5,5,4,FALSE,FALSE
"0010100111010011001110101",5,5,6,TRUE,TRUE
"0010100111010011101011100",5,5,7,TRUE,TRUE
"0010100111010011101011101",5,5,5,TRUE,TRUE
"0010100111010011101111100",5,5,5,TRUE,TRUE
"0010100111010011101111101",5,5,4,TRUE,FALSE
"0010100111010100110010000",5,5,4,FALSE,TRUE
"0010100111010100110010001",5,5,7,TRUE,TRUE
"0010100111010100110010010",5,5,7,TRUE,TRUE
"0010100111010100110010011",5,5,4,FALSE,TRUE
"0010100111010100110010100",5,5,5,TRUE,TRUE
"0010100111010100110010101",5,5,4,FALSE,TRUE
"0010100111010100110010110",5,5,4,FALSE,TRUE
"0010100111010100110010111",5,5,4,FALSE,TRUE
"0010100111010100110011000",5,5,5,TRUE,TRUE
"0010100111010100110011001",5,5,4,FALSE,TRUE
"0010100111010100110011010",5,5,4,FALSE,TRUE
"0010100111010100110011011",5,5,4,FALSE,TRUE
"0010100111010100110011100",5,5,4,FALSE,TRUE
"0010100111010100110011101",5,5,4,FALSE,TRUE
"0010100111010100110011110",5,5,4,FALSE,TRUE
"0010100111010100110011111",5,5,4,FALSE,TRUE
"0010100111010100110110000",5,5,3,FALSE,TRUE
"0010100111010100110110001",5,5,5,FALSE,FALSE
"0010100111010100110110010",5,5,5,FALSE,FALSE
"0010100111010100110110011",5,5,3,FALSE,TRUE
"0010100111010100110110101",5,5,3,FALSE,TRUE
"0010100111010100110110111",5,5,3,FALSE,TRUE
"0010100111010100110111000",5,5,5,FALSE,FALSE
"0010100111010100110111001",5,5,3,FALSE,TRUE
"0010100111010100110111010",5,5,3,FALSE,TRUE
"0010100111010100110111011",5,5,3,FALSE,TRUE
"0010100111010100110111101",5,5,3,FALSE,TRUE
"0010100111010100110111111",5,5,3,FALSE,TRUE
"0010100111010101001010100",5,5,7,TRUE,TRUE
"0010100111010101001010101",5,5,5,FALSE,FALSE
"0010100111010101001110100",5,5,5,FALSE,FALSE
"0010100111010101001110101",5,5,3,FALSE,FALSE
"0010100111010101101011100",5,5,3,FALSE,FALSE
"0010100111010101101011101",5,5,3,FALSE,TRUE
"0010100111010101101111100",5,5,3,FALSE,TRUE
"0010100111010101101111101",5,5,3,FALSE,FALSE
"0010100111010110110010000",5,5,4,TRUE,FALSE
"0010100111010110110010001",5,5,4,FALSE,FALSE
"0010100111010110110010010",5,5,5,FALSE,FALSE
"0010100111010110110010011",5,5,4,TRUE,FALSE
"0010100111010110110010100",5,5,4,TRUE,FALSE
"0010100111010110110010101",5,5,4,TRUE,FALSE
"0010100111010110110010110",5,5,4,TRUE,FALSE
"0010100111010110110010111",5,5,4,TRUE,FALSE
"0010100111010110110011000",5,5,4,FALSE,FALSE
"0010100111010110110011001",5,5,4,TRUE,FALSE
"0010100111010110110011010",5,5,4,TRUE,FALSE
"0010100111010110110011011",5,5,4,TRUE,FALSE
"0010100111010110110011100",5,5,4,TRUE,FALSE
"0010100111010110110011101",5,5,4,TRUE,FALSE
"0010100111010110110011110",5,5,4,TRUE,FALSE
"0010100111010110110011111",5,5,4,TRUE,FALSE
"0010100111010110110110000",5,5,5,FALSE,TRUE
"0010100111010110110110001",5,5,6,TRUE,TRUE
"0010100111010110110110010",5,5,3,FALSE,FALSE
"0010100111010110110110011",5,5,4,FALSE,FALSE
"0010100111010110110110100",5,5,7,TRUE,TRUE
"0010100111010110110110101",5,5,5,FALSE,TRUE
"0010100111010110110110110",5,5,4,FALSE,FALSE
"0010100111010110110110111",5,5,5,FALSE,TRUE
"0010100111010110110111000",5,5,3,FALSE,FALSE
"0010100111010110110111001",5,5,4,FALSE,FALSE
"0010100111010110110111010",5,5,5,FALSE,TRUE
"0010100111010110110111011",5,5,5,FALSE,TRUE
"0010100111010110110111100",5,5,4,FALSE,FALSE
"0010100111010110110111101",5,5,5,FALSE,TRUE
"0010100111010110110111110",5,5,5,FALSE,TRUE
"0010100111010110110111111",5,5,5,FALSE,TRUE
"0010100111010111001010100",5,5,4,FALSE,TRUE
"0010100111010111001010101",5,5,3,FALSE,TRUE
"0010100111010111001110100",5,5,4,TRUE,FALSE
"0010100111010111001110101",5,5,4,FALSE,FALSE
"0010100111010111101011100",5,5,5,FALSE,FALSE
"0010100111010111101011101",5,5,4,FALSE,TRUE
"0010100111010111101111100",5,5,5,FALSE,TRUE
"0010100111010111101111101",5,5,4,FALSE,FALSE
"0010100111011001001010100",5,5,5,TRUE,TRUE
"0010100111011001001110100",5,5,4,TRUE,FALSE
"0010100111011001001110101",5,5,7,TRUE,TRUE
"0010100111011001101011100",5,5,7,TRUE,TRUE
"0010100111011001101111100",5,5,5,TRUE,TRUE
"0010100111011001101111101",5,5,4,TRUE,FALSE
"0010100111011011001010100",5,5,4,FALSE,TRUE
"0010100111011011001010101",5,5,3,FALSE,TRUE
"0010100111011011001110100",5,5,4,TRUE,FALSE
"0010100111011011001110101",5,5,5,FALSE,TRUE
"0010100111011011101011100",5,5,5,FALSE,TRUE
"0010100111011011101011101",5,5,4,FALSE,TRUE
"0010100111011011101111100",5,5,4,FALSE,TRUE
"0010100111011011101111101",5,5,3,FALSE,FALSE
"0010100111011101001010100",5,5,4,FALSE,TRUE
"0010100111011101001110100",5,5,4,TRUE,FALSE
"0010100111011101001110101",5,5,4,FALSE,FALSE
"0010100111011101101011100",5,5,5,FALSE,FALSE
"0010100111011101101111100",5,5,5,FALSE,TRUE
"0010100111011101101111101",5,5,4,FALSE,FALSE
"0010100111011111001010100",5,5,4,FALSE,TRUE
"0010100111011111001010101",5,5,3,FALSE,TRUE
"0010100111011111001110100",5,5,4,TRUE,FALSE
"0010100111011111001110101",5,5,5,FALSE,TRUE
"0010100111011111101011100",5,5,5,FALSE,TRUE
"0010100111011111101011101",5,5,4,FALSE,TRUE
"0010100111011111101111100",5,5,3,FALSE,TRUE
"0010100111011111101111101",5,5,4,FALSE,FALSE
"0010100111110001101011100",5,5,3,FALSE,FALSE
"0010100111110001101011101",5,5,3,FALSE,FALSE
"0010100111110001101111100",5,5,3,FALSE,TRUE
"0010100111110001101111101",5,5,3,FALSE,TRUE
"0010100111110011101011100",5,5,4,FALSE,FALSE
"0010100111110011101011101",5,5,5,FALSE,TRUE
"0010100111110011101111100",5,5,3,FALSE,FALSE
"0010100111110011101111101",5,5,3,FALSE,TRUE
"0010100111110101101011100",5,5,5,FALSE,TRUE
"0010100111110101101011101",5,5,4,FALSE,FALSE
"0010100111110101101111100",5,5,5,FALSE,TRUE
"0010100111110101101111101",5,5,4,FALSE,TRUE
"0010100111110101110011100",5,5,4,FALSE,FALSE
"0010100111110101110011101",5,5,5,FALSE,TRUE
"0010100111110101110011110",5,5,5,FALSE,TRUE
"0010100111110101110011111",5,5,5,FALSE,TRUE
"0010100111110101110111101",5,5,4,FALSE,TRUE
"0010100111110101110111110",5,5,4,FALSE,TRUE
"0010100111110101110111111",5,5,4,FALSE,TRUE
"0010100111110111101111100",5,5,3,FALSE,TRUE
"0010100111110111101111101",5,5,3,FALSE,FALSE
"0010100111110111110011100",5,5,3,FALSE,FALSE
"0010100111110111110011101",5,5,3,FALSE,TRUE
"0010100111110111110011110",5,5,3,FALSE,TRUE
"0010100111110111110011111",5,5,3,FALSE,TRUE
"0010100111110111110111101",5,5,3,FALSE,FALSE
"0010100111110111110111110",5,5,3,FALSE,FALSE
"0010100111110111110111111",5,5,3,FALSE,FALSE
"0010101000010001001010100",5,5,4,FALSE,FALSE
"0010101000010001001010101",5,5,3,FALSE,FALSE
"0010101000010001001110100",5,5,3,TRUE,FALSE
"0010101000010001001110101",5,5,4,FALSE,FALSE
"0010101000010001101011100",5,5,4,FALSE,FALSE
"0010101000010001101011101",5,5,3,FALSE,FALSE
"0010101000010001101111100",5,5,3,FALSE,FALSE
"0010101000010001101111101",5,5,4,FALSE,FALSE
"0010101000010011001010100",5,5,6,TRUE,TRUE
"0010101000010011001010101",5,5,4,FALSE,TRUE
"0010101000010011001110100",5,5,5,TRUE,TRUE
"0010101000010011001110101",5,5,4,TRUE,TRUE
"0010101000010011101011100",5,5,4,TRUE,TRUE
"0010101000010011101011101",5,5,4,FALSE,TRUE
"0010101000010011101111100",5,5,4,TRUE,TRUE
"0010101000010011101111101",5,5,4,TRUE,TRUE
"0010101000010100110010000",5,5,4,TRUE,TRUE
"0010101000010100110010001",5,5,5,TRUE,TRUE
"0010101000010100110010010",5,5,4,TRUE,TRUE
"0010101000010100110010011",5,5,4,TRUE,TRUE
"0010101000010100110010100",5,5,4,TRUE,TRUE
"0010101000010100110010101",5,5,4,TRUE,TRUE
"0010101000010100110010110",5,5,4,TRUE,TRUE
"0010101000010100110010111",5,5,4,TRUE,TRUE
"0010101000010100110011000",5,5,4,TRUE,TRUE
"0010101000010100110011001",5,5,4,TRUE,TRUE
"0010101000010100110011010",5,5,4,TRUE,TRUE
"0010101000010100110011011",5,5,4,TRUE,TRUE
"0010101000010100110011100",5,5,4,TRUE,TRUE
"0010101000010100110011101",5,5,4,TRUE,TRUE
"0010101000010100110011110",5,5,4,TRUE,TRUE
"0010101000010100110011111",5,5,4,TRUE,TRUE
"0010101000010100110110000",5,5,3,FALSE,TRUE
"0010101000010100110110001",5,5,5,TRUE,TRUE
"0010101000010100110110010",5,5,4,FALSE,TRUE
"0010101000010100110110011",5,5,3,FALSE,TRUE
"0010101000010100110110101",5,5,3,FALSE,TRUE
"0010101000010100110110111",5,5,3,FALSE,TRUE
"0010101000010100110111000",5,5,3,FALSE,TRUE
"0010101000010100110111001",5,5,3,FALSE,TRUE
"0010101000010100110111010",5,5,3,FALSE,TRUE
"0010101000010100110111011",5,5,3,FALSE,TRUE
"0010101000010100110111101",5,5,3,FALSE,TRUE
"0010101000010100110111111",5,5,3,FALSE,TRUE
"0010101000010101001010100",5,5,6,TRUE,TRUE
"0010101000010101001010101",5,5,4,FALSE,TRUE
"0010101000010101001110100",5,5,5,TRUE,TRUE
"0010101000010101001110101",5,5,3,FALSE,FALSE
"0010101000010101101011100",5,5,3,FALSE,FALSE
"0010101000010101101011101",5,5,3,FALSE,TRUE
"0010101000010101101111100",5,5,3,FALSE,TRUE
"0010101000010101101111101",5,5,3,FALSE,FALSE
"0010101000010110110010000",5,5,4,TRUE,TRUE
"0010101000010110110010001",5,5,5,TRUE,TRUE
"0010101000010110110010010",5,5,4,FALSE,TRUE
"0010101000010110110010011",5,5,4,TRUE,TRUE
"0010101000010110110010100",5,5,4,TRUE,TRUE
"0010101000010110110010101",5,5,4,TRUE,TRUE
"0010101000010110110010110",5,5,4,TRUE,TRUE
"0010101000010110110010111",5,5,4,TRUE,TRUE
"0010101000010110110011000",5,5,4,TRUE,TRUE
"0010101000010110110011001",5,5,4,TRUE,TRUE
"0010101000010110110011010",5,5,4,TRUE,TRUE
"0010101000010110110011011",5,5,4,TRUE,TRUE
"0010101000010110110011100",5,5,4,TRUE,TRUE
"0010101000010110110011101",5,5,4,TRUE,TRUE
"0010101000010110110011110",5,5,4,TRUE,TRUE
"0010101000010110110011111",5,5,4,TRUE,TRUE
"0010101000010110110110000",5,5,3,FALSE,TRUE
"0010101000010110110110001",5,5,5,TRUE,TRUE
"0010101000010110110110010",5,5,3,FALSE,TRUE
"0010101000010110110110011",5,5,4,FALSE,TRUE
"0010101000010110110110100",5,5,5,TRUE,TRUE
"0010101000010110110110101",5,5,3,FALSE,TRUE
"0010101000010110110110110",5,5,4,FALSE,TRUE
"0010101000010110110110111",5,5,3,FALSE,TRUE
"0010101000010110110111000",5,5,3,FALSE,TRUE
"0010101000010110110111001",5,5,3,FALSE,TRUE
"0010101000010110110111010",5,5,4,FALSE,TRUE
"0010101000010110110111011",5,5,3,FALSE,TRUE
"0010101000010110110111100",5,5,3,FALSE,TRUE
"0010101000010110110111101",5,5,3,FALSE,TRUE
"0010101000010110110111110",5,5,3,FALSE,TRUE
"0010101000010110110111111",5,5,3,FALSE,TRUE
"0010101000010111001010100",5,5,4,FALSE,TRUE
"0010101000010111001010101",5,5,3,FALSE,TRUE
"0010101000010111001110100",5,5,3,TRUE,FALSE
"0010101000010111001110101",5,5,5,FALSE,TRUE
"0010101000010111101011100",5,5,5,FALSE,TRUE
"0010101000010111101011101",5,5,4,FALSE,TRUE
"0010101000010111101111100",5,5,3,FALSE,TRUE
"0010101000010111101111101",5,5,3,FALSE,FALSE
"0010101000011001001010100",5,5,4,TRUE,TRUE
"0010101000011001001110100",5,5,4,TRUE,TRUE
"0010101000011001001110101",5,5,4,TRUE,TRUE
"0010101000011001101011100",5,5,4,TRUE,TRUE
"0010101000011001101111100",5,5,4,TRUE,TRUE
"0010101000011001101111101",5,5,4,TRUE,TRUE
"0010101000011011001010100",5,5,4,FALSE,TRUE
"0010101000011011001010101",5,5,3,FALSE,TRUE
"0010101000011011001110100",5,5,5,TRUE,TRUE
"0010101000011011001110101",5,5,4,FALSE,TRUE
"0010101000011011101011100",5,5,4,FALSE,TRUE
"0010101000011011101011101",5,5,3,FALSE,TRUE
"0010101000011011101111100",5,5,3,FALSE,TRUE
"0010101000011011101111101",5,5,4,FALSE,TRUE
"0010101000011101001010100",5,5,4,FALSE,TRUE
"0010101000011101001110100",5,5,4,TRUE,FALSE
"0010101000011101001110101",5,5,5,FALSE,TRUE
"0010101000011101101011100",5,5,5,FALSE,TRUE
"0010101000011101101111100",5,5,3,FALSE,TRUE
"0010101000011101101111101",5,5,3,FALSE,FALSE
"0010101000011111001010100",5,5,4,FALSE,TRUE
"0010101000011111001010101",5,5,3,FALSE,TRUE
"0010101000011111001110100",5,5,5,TRUE,TRUE
"0010101000011111001110101",5,5,4,FALSE,TRUE
"0010101000011111101011100",5,5,4,FALSE,TRUE
"0010101000011111101011101",5,5,3,FALSE,TRUE
"0010101000011111101111100",5,5,3,FALSE,FALSE
"0010101000011111101111101",5,5,5,FALSE,TRUE
"0010101000100001001010100",5,5,4,TRUE,TRUE
"0010101000100001001010101",5,5,3,FALSE,TRUE
"0010101000100001001110100",5,5,4,TRUE,TRUE
"0010101000100001001110101",5,5,3,FALSE,TRUE
"0010101000100001101011100",5,5,3,FALSE,TRUE
"0010101000100001101011101",5,5,3,FALSE,TRUE
"0010101000100001101111100",5,5,3,FALSE,TRUE
"0010101000100001101111101",5,5,3,FALSE,TRUE
"0010101000100011001010100",5,5,7,TRUE,TRUE
"0010101000100011001010101",5,5,4,FALSE,TRUE
"0010101000100011001110100",5,5,3,FALSE,FALSE
"0010101000100011001110101",5,5,5,TRUE,TRUE
"0010101000100011101011100",5,5,5,TRUE,TRUE
"0010101000100011101011101",5,5,5,TRUE,TRUE
"0010101000100011101111100",5,5,5,TRUE,TRUE
"0010101000100011101111101",5,5,5,TRUE,TRUE
"0010101000100101001010100",5,5,4,TRUE,FALSE
"0010101000100101001010101",5,5,3,FALSE,FALSE
"0010101000100101001110100",5,5,4,FALSE,TRUE
"0010101000100101001110101",5,5,3,FALSE,TRUE
"0010101000100101010010100",5,5,4,FALSE,FALSE
"0010101000100101010010101",5,5,4,FALSE,TRUE
"0010101000100101010010110",5,5,4,FALSE,TRUE
"0010101000100101010010111",5,5,4,FALSE,TRUE
"0010101000100101010011000",5,5,4,TRUE,TRUE
"0010101000100101010011001",5,5,4,FALSE,TRUE
"0010101000100101010011010",5,5,4,FALSE,TRUE
"0010101000100101010011011",5,5,4,FALSE,TRUE
"0010101000100101010011100",5,5,4,FALSE,TRUE
"0010101000100101010011101",5,5,4,FALSE,TRUE
"0010101000100101010011110",5,5,4,FALSE,TRUE
"0010101000100101010011111",5,5,4,FALSE,TRUE
"0010101000100101010110101",5,5,3,FALSE,TRUE
"0010101000100101010110110",5,5,3,FALSE,TRUE
"0010101000100101010110111",5,5,3,FALSE,TRUE
"0010101000100101010111000",5,5,4,FALSE,TRUE
"0010101000100101010111001",5,5,3,FALSE,TRUE
"0010101000100101010111010",5,5,3,FALSE,TRUE
"0010101000100101010111011",5,5,3,FALSE,TRUE
"0010101000100101010111101",5,5,3,FALSE,TRUE
"0010101000100101010111111",5,5,3,FALSE,TRUE
"0010101000100101101011100",5,5,3,FALSE,TRUE
"0010101000100101101011101",5,5,3,FALSE,TRUE
"0010101000100101101111100",5,5,3,FALSE,TRUE
"0010101000100101101111101",5,5,3,FALSE,TRUE
"0010101000100111001110100",5,5,3,TRUE,FALSE
"0010101000100111001110101",5,5,4,FALSE,FALSE
"0010101000100111010010100",5,5,3,TRUE,FALSE
"0010101000100111010010101",5,5,5,TRUE,TRUE
"0010101000100111010010110",5,5,4,TRUE,FALSE
"0010101000100111010010111",5,5,5,TRUE,TRUE
"0010101000100111010011000",5,5,5,TRUE,TRUE
"0010101000100111010011001",5,5,5,TRUE,TRUE
"0010101000100111010011010",5,5,3,TRUE,FALSE
"0010101000100111010011011",5,5,5,TRUE,TRUE
"0010101000100111010011100",5,5,5,TRUE,TRUE
"0010101000100111010011101",5,5,5,TRUE,TRUE
"0010101000100111010011110",5,5,5,TRUE,TRUE
"0010101000100111010011111",5,5,5,TRUE,TRUE
"0010101000100111010110101",5,5,4,FALSE,FALSE
"0010101000100111010110110",5,5,4,FALSE,FALSE
"0010101000100111010110111",5,5,4,FALSE,TRUE
"0010101000100111010111000",5,5,3,FALSE,TRUE
"0010101000100111010111001",5,5,4,FALSE,FALSE
"0010101000100111010111010",5,5,4,FALSE,FALSE
"0010101000100111010111011",5,5,4,FALSE,TRUE
"0010101000100111010111100",5,5,4,FALSE,FALSE
"0010101000100111010111101",5,5,4,FALSE,TRUE
"0010101000100111010111110",5,5,4,FALSE,TRUE
"0010101000100111010111111",5,5,4,FALSE,TRUE
"0010101000100111101011100",5,5,4,FALSE,FALSE
"0010101000100111101011101",5,5,3,FALSE,FALSE
"0010101000100111101111100",5,5,4,FALSE,TRUE
"0010101000100111101111101",5,5,3,FALSE,TRUE
"0010101000101001101011100",5,5,5,TRUE,TRUE
"0010101000101001101111100",5,5,5,TRUE,TRUE
"0010101000101001101111101",5,5,5,TRUE,TRUE
"0010101000101011101011100",5,5,4,FALSE,FALSE
"0010101000101011101011101",5,5,4,FALSE,TRUE
"0010101000101011101111100",5,5,3,FALSE,FALSE
"0010101000101011101111101",5,5,3,FALSE,TRUE
"0010101000101101101011100",5,5,4,FALSE,FALSE
"0010101000101101101111100",5,5,4,FALSE,TRUE
"0010101000101101101111101",5,5,3,FALSE,TRUE
"0010101000101111101011100",5,5,4,FALSE,TRUE
"0010101000101111101011101",5,5,3,FALSE,TRUE
"0010101000101111101111100",5,5,3,FALSE,FALSE
"0010101000101111101111101",5,5,4,FALSE,FALSE
"0010101000110001101011100",5,5,3,FALSE,TRUE
"0010101000110001101011101",5,5,3,FALSE,TRUE
"0010101000110001101111100",5,5,3,FALSE,TRUE
"0010101000110001101111101",5,5,3,FALSE,TRUE
"0010101000110011101011100",5,5,4,FALSE,FALSE
"0010101000110011101011101",5,5,4,FALSE,TRUE
"0010101000110011101111100",5,5,3,FALSE,FALSE
"0010101000110011101111101",5,5,3,FALSE,TRUE
"0010101000110101101011100",5,5,4,FALSE,FALSE
"0010101000110101101011101",5,5,3,FALSE,FALSE
"0010101000110101101111100",5,5,4,FALSE,TRUE
"0010101000110101101111101",5,5,3,FALSE,TRUE
"0010101000110101110011100",5,5,4,FALSE,FALSE
"0010101000110101110011101",5,5,4,FALSE,TRUE
"0010101000110101110011110",5,5,4,FALSE,TRUE
"0010101000110101110011111",5,5,4,FALSE,TRUE
"0010101000110101110111101",5,5,3,FALSE,TRUE
"0010101000110101110111110",5,5,3,FALSE,TRUE
"0010101000110101110111111",5,5,3,FALSE,TRUE
"0010101000110111101111100",5,5,3,FALSE,FALSE
"0010101000110111101111101",5,5,4,FALSE,FALSE
"0010101000110111110011100",5,5,3,FALSE,FALSE
"0010101000110111110011101",5,5,3,FALSE,TRUE
"0010101000110111110011110",5,5,3,FALSE,FALSE
"0010101000110111110011111",5,5,3,FALSE,TRUE
"0010101000110111110111101",5,5,4,FALSE,FALSE
"0010101000110111110111110",5,5,4,FALSE,FALSE
"0010101000110111110111111",5,5,4,FALSE,TRUE
"0010101001010011001010100",5,5,5,TRUE,FALSE
"0010101001010011001010101",5,5,5,FALSE,FALSE
"0010101001010011001110100",5,5,4,TRUE,FALSE
"0010101001010011001110101",5,5,4,TRUE,FALSE
"0010101001010011101011100",5,5,4,TRUE,FALSE
"0010101001010011101011101",5,5,5,FALSE,FALSE
"0010101001010011101111100",5,5,4,TRUE,FALSE
"0010101001010011101111101",5,5,4,TRUE,FALSE
"0010101001010100110010000",5,5,7,TRUE,TRUE
"0010101001010100110010001",5,5,4,FALSE,FALSE
"0010101001010100110010010",5,5,7,TRUE,TRUE
"0010101001010100110010011",5,5,7,TRUE,TRUE
"0010101001010100110010100",5,5,4,FALSE,FALSE
"0010101001010100110010101",5,5,7,TRUE,TRUE
"0010101001010100110010110",5,5,7,TRUE,TRUE
"0010101001010100110010111",5,5,7,TRUE,TRUE
"0010101001010100110011000",5,5,7,TRUE,TRUE
"0010101001010100110011001",5,5,7,TRUE,TRUE
"0010101001010100110011010",5,5,7,TRUE,TRUE
"0010101001010100110011011",5,5,7,TRUE,TRUE
"0010101001010100110011100",5,5,7,TRUE,TRUE
"0010101001010100110011101",5,5,7,TRUE,TRUE
"0010101001010100110011110",5,5,7,TRUE,TRUE
"0010101001010100110011111",5,5,7,TRUE,TRUE
"0010101001010100110110000",5,5,4,FALSE,TRUE
"0010101001010100110110001",5,5,5,TRUE,TRUE
"0010101001010100110110010",5,5,7,TRUE,TRUE
"0010101001010100110110011",5,5,4,FALSE,TRUE
"0010101001010100110110100",5,5,7,TRUE,TRUE
"0010101001010100110110101",5,5,4,FALSE,TRUE
"0010101001010100110110110",5,5,4,FALSE,TRUE
"0010101001010100110110111",5,5,4,FALSE,TRUE
"0010101001010100110111000",5,5,5,TRUE,TRUE
"0010101001010100110111001",5,5,4,FALSE,TRUE
"0010101001010100110111010",5,5,4,FALSE,TRUE
"0010101001010100110111011",5,5,4,FALSE,TRUE
"0010101001010100110111100",5,5,4,FALSE,TRUE
"0010101001010100110111101",5,5,4,FALSE,TRUE
"0010101001010100110111110",5,5,4,FALSE,TRUE
"0010101001010100110111111",5,5,4,FALSE,TRUE
"0010101001010101001010100",5,5,2,FALSE,FALSE
"0010101001010101001010101",5,5,7,TRUE,TRUE
"0010101001010101001110100",5,5,7,TRUE,TRUE
"0010101001010101001110101",5,5,4,FALSE,FALSE
"0010101001010101101011100",5,5,4,FALSE,FALSE
"0010101001010101101011101",5,5,4,FALSE,TRUE
"0010101001010101101111100",5,5,4,FALSE,TRUE
"0010101001010101101111101",5,5,4,FALSE,FALSE
"0010101001010110110010000",5,5,3,FALSE,FALSE
"0010101001010110110010001",5,5,7,TRUE,TRUE
"0010101001010110110010010",5,5,3,FALSE,FALSE
"0010101001010110110010011",5,5,4,FALSE,FALSE
"0010101001010110110010100",5,5,7,TRUE,TRUE
"0010101001010110110010101",5,5,3,FALSE,FALSE
"0010101001010110110010110",5,5,4,FALSE,FALSE
"0010101001010110110010111",5,5,3,FALSE,FALSE
"0010101001010110110011000",5,5,7,TRUE,TRUE
"0010101001010110110011001",5,5,3,FALSE,FALSE
"0010101001010110110011010",5,5,4,FALSE,FALSE
"0010101001010110110011011",5,5,3,FALSE,FALSE
"0010101001010110110011100",5,5,3,FALSE,FALSE
"0010101001010110110011101",5,5,3,FALSE,FALSE
"0010101001010110110011110",5,5,3,FALSE,FALSE
"0010101001010110110011111",5,5,3,FALSE,FALSE
"0010101001010110110110000",5,5,5,TRUE,TRUE
"0010101001010110110110001",5,5,5,TRUE,TRUE
"0010101001010110110110010",5,5,5,FALSE,FALSE
"0010101001010110110110011",5,5,5,TRUE,TRUE
"0010101001010110110110100",5,5,4,FALSE,TRUE
"0010101001010110110110101",5,5,5,TRUE,TRUE
"0010101001010110110110110",5,5,5,TRUE,TRUE
"0010101001010110110110111",5,5,5,TRUE,TRUE
"0010101001010110110111000",5,5,4,FALSE,TRUE
"0010101001010110110111001",5,5,5,TRUE,TRUE
"0010101001010110110111010",5,5,5,TRUE,TRUE
"0010101001010110110111011",5,5,5,TRUE,TRUE
"0010101001010110110111100",5,5,5,TRUE,TRUE
"0010101001010110110111101",5,5,5,TRUE,TRUE
"0010101001010110110111110",5,5,5,TRUE,TRUE
